vivienda;hogar;variedad;descripcion;id_unidad_medida_presentacion;cantidad_unidades_presentacion;contenido_empaque_presentacion;id_unidad_medida;cantidad_inicial;cantidad_final;consumo_exclusivo_hogar;factor_anual
10791;1;10;CARNE DE CERDO;NA;NA;NA;2;2;0;2;171.628230616302
10791;1;13;LECHE LÍQUIDA;31;1;1;7;2;0;2;171.628230616302
10791;1;14;LECHE EN POLVO;63;1;800;3;0.5;0;0.5;171.628230616302
10791;1;15;HUEVOS;NA;NA;NA;1;15;10;5;171.628230616302
10791;1;16;ACEITE;57;1;2;7;0.5;0.25;0.25;171.628230616302
10791;1;17;MANTEQUILLA;60;1;1;2;0.5;0.25;0.25;171.628230616302
10791;1;18;SALAMI;NA;NA;NA;2;2;1;1;171.628230616302
10791;1;23;ATÚN EN ACEITE;63;1;142;3;3;3;0;171.628230616302
10791;1;26;PAPAS;NA;NA;NA;2;4;1;3;171.628230616302
10791;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;3;2;1;171.628230616302
10791;1;29;AZUCARES;NA;NA;NA;2;5;2.5;1.5;171.628230616302
10802;1;2;GALLETAS DULCES;NA;NA;NA;1;4;0;4;205.953876739562
10802;1;7;ARROZ;NA;NA;NA;2;13;0;13;205.953876739562
10802;1;14;LECHE EN POLVO;63;1;400;3;0.25;0;0.25;205.953876739562
10802;1;15;HUEVOS;NA;NA;NA;1;10;0;10;205.953876739562
10802;1;16;ACEITE;57;1;4;7;0.75;0.25;0.5;205.953876739562
10802;1;24;PLÁTANO VERDE;NA;NA;NA;1;28;8;20;205.953876739562
10790;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;5;2;3;171.628230616302
10790;1;7;ARROZ;NA;NA;NA;2;40;25;15;171.628230616302
10790;1;16;ACEITE;57;1;2;7;1;0.5;0.5;171.628230616302
10790;1;18;SALAMI;NA;NA;NA;2;2;0;2;171.628230616302
10790;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;2;1;1;171.628230616302
10790;1;29;AZUCARES;NA;NA;NA;2;2;0;2;171.628230616302
10789;1;7;ARROZ;NA;NA;NA;2;4;0;4;171.628230616302
10789;1;16;ACEITE;57;1;2;7;0.5;0.25;0.25;171.628230616302
10789;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;1;0;1;171.628230616302
10780;1;7;ARROZ;NA;NA;NA;2;20;0;20;171.628230616302
10780;1;16;ACEITE;57;1;2;7;0.75;0;0.75;171.628230616302
10957;1;1;PANES;NA;NA;NA;1;12;0;12;343.256461232603
10957;1;4;HARÍNA DE MAÍZ;56;1;397;3;3;3;0;343.256461232603
10957;1;7;ARROZ;NA;NA;NA;2;45;35;10;343.256461232603
10957;1;15;HUEVOS;NA;NA;NA;1;23;8;15;343.256461232603
9525;1;7;ARROZ;NA;NA;NA;2;20;15;5;416.444999999999
9525;1;18;SALAMI;NA;NA;NA;2;2.5;1;1.5;416.444999999999
9525;1;22;ATÚN EN AGUA;63;1;142;3;8;5;3;416.444999999999
9525;1;29;AZUCARES;NA;NA;NA;2;10;7;3;416.444999999999
10382;1;29;AZUCARES;NA;NA;NA;2;5;1;4;462.716666666665
10382;1;30;CHOCOLATE O COCOA;56;1;16;4;1;0.5;0.5;462.716666666665
10369;1;1;PANES;NA;NA;NA;1;3;0;3;332.408333333333
10369;1;5;AVENA;NA;NA;NA;2;0.5;0;0.5;332.408333333333
10369;1;7;ARROZ;NA;NA;NA;2;2;0;2;332.408333333333
10369;1;14;LECHE EN POLVO;NA;NA;NA;2;1;0;1;332.408333333333
10369;1;15;HUEVOS;NA;NA;NA;1;10;0;10;332.408333333333
10369;1;16;ACEITE;57;1;1;57;0.5;0;0.5;332.408333333333
10369;1;17;MANTEQUILLA;NA;NA;NA;2;0.25;0;0.25;332.408333333333
10369;1;18;SALAMI;NA;NA;NA;2;3;0;3;332.408333333333
10369;1;29;AZUCARES;NA;NA;NA;2;1;0;1;332.408333333333
10359;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;2;2;1;0.5;0.5;462.716666666665
10359;1;15;HUEVOS;NA;NA;NA;1;7;3;4;462.716666666665
10371;1;1;PANES;NA;NA;NA;1;5;0;5;332.408333333333
10371;1;4;HARÍNA DE MAÍZ;56;1;1;2;1;1;0;332.408333333333
10371;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;1;1;0;332.408333333333
10371;1;15;HUEVOS;NA;NA;NA;1;7;0;7;332.408333333333
10371;1;16;ACEITE;NA;NA;NA;2;0.25;0.1;0.15;332.408333333333
10371;1;25;GUINEITO VERDE;NA;NA;NA;1;20;0;20;332.408333333333
10371;1;29;AZUCARES;NA;NA;NA;2;2;0;2;332.408333333333
10381;1;5;AVENA;56;1;650;3;1;0.5;0.5;462.716666666665
10381;1;7;ARROZ;NA;NA;NA;2;48;20;28;462.716666666665
10381;1;13;LECHE LÍQUIDA;31;1;1;7;4;0;4;462.716666666665
10381;1;15;HUEVOS;NA;NA;NA;1;24;0;24;462.716666666665
10381;1;16;ACEITE;20;1;4;4;1;0.5;0.5;462.716666666665
10381;1;17;MANTEQUILLA;105;1;425;3;1;0.5;0.5;462.716666666665
10381;1;18;SALAMI;NA;NA;NA;2;1;0;1;462.716666666665
10381;1;24;PLÁTANO VERDE;NA;NA;NA;1;20;0;20;462.716666666665
10381;1;25;GUINEITO VERDE;NA;NA;NA;1;40;0;40;462.716666666665
10381;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;3;0;3;462.716666666665
10381;1;29;AZUCARES;NA;NA;NA;2;5;0;5;462.716666666665
10381;1;30;CHOCOLATE O COCOA;56;1;16;4;1;0.5;0.5;462.716666666665
10562;1;7;ARROZ;NA;NA;NA;2;4;0;4;247.370676075862
10562;1;16;ACEITE;NA;NA;NA;2;2;1;1;247.370676075862
11148;1;7;ARROZ;NA;NA;NA;2;9;6;3;690.08260726615
11148;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;690.08260726615
11148;1;16;ACEITE;87;1;1;2;1;0.75;0.25;690.08260726615
11148;1;24;PLÁTANO VERDE;NA;NA;NA;1;25;0;25;690.08260726615
11148;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;3;2;1;690.08260726615
11148;1;29;AZUCARES;NA;NA;NA;2;2;1;1;690.08260726615
11064;1;5;AVENA;NA;NA;NA;2;1;0;1;788.6658368756
11064;1;7;ARROZ;NA;NA;NA;2;8;4;4;788.6658368756
11064;1;15;HUEVOS;NA;NA;NA;1;12;0;12;788.6658368756
11064;1;16;ACEITE;57;1;31;4;0.25;0;0.25;788.6658368756
11064;1;24;PLÁTANO VERDE;NA;NA;NA;1;25;0;25;788.6658368756
11064;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;2;1;1;788.6658368756
11158;1;3;GALLETAS SALADAS;NA;NA;NA;1;6;0;6;690.08260726615
11158;1;5;AVENA;NA;NA;NA;2;2;0;2;690.08260726615
11158;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;2;0;2;690.08260726615
11158;1;7;ARROZ;NA;NA;NA;2;24;19;5;690.08260726615
11158;1;16;ACEITE;56;1;2;7;0.5;0;0.5;690.08260726615
11513;1;1;PANES;56;1;12;1;0.5;0.25;0.25;378.586363636362
11513;1;2;GALLETAS DULCES;NA;NA;NA;1;12;8;4;378.586363636362
11513;1;3;GALLETAS SALADAS;NA;NA;NA;1;10;7;3;378.586363636362
11513;1;5;AVENA;56;1;650;3;1;1;0;378.586363636362
11513;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;400;3;3;2;1;378.586363636362
11513;1;7;ARROZ;NA;NA;NA;2;10;6;4;378.586363636362
11513;1;9;POLLO;NA;NA;NA;2;4;0;4;378.586363636362
11513;1;10;CARNE DE CERDO;NA;NA;NA;2;2;1;1;378.586363636362
11513;1;13;LECHE LÍQUIDA;31;1;338;5;2;1;1;378.586363636362
11513;1;15;HUEVOS;NA;NA;NA;1;6;0;6;378.586363636362
11513;1;16;ACEITE;57;1;64;4;0.5;0.25;0.25;378.586363636362
11513;1;17;MANTEQUILLA;105;1;2;2;0.75;0.5;0.25;378.586363636362
11513;1;22;ATÚN EN AGUA;63;1;6;4;1;1;0;378.586363636362
11513;1;25;GUINEITO VERDE;NA;NA;NA;2;4;1;3;378.586363636362
11513;1;26;PAPAS;NA;NA;NA;2;5;3.5;1.5;378.586363636362
11513;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;1;1;0;378.586363636362
11513;1;29;AZUCARES;NA;NA;NA;2;5;4;1;378.586363636362
11513;1;30;CHOCOLATE O COCOA;87;1;8;4;0.5;0.25;0.25;378.586363636362
11504;1;1;PANES;NA;NA;NA;1;10;0;10;378.586363636362
11504;1;5;AVENA;56;1;14;4;2;2;0;378.586363636362
11504;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;2;2;2;1.5;0.5;378.586363636362
11504;1;7;ARROZ;NA;NA;NA;2;98;84;14;378.586363636362
11504;1;8;CARNE DE RES;NA;NA;NA;2;6;3;3;378.586363636362
11504;1;9;POLLO;NA;NA;NA;2;2;0;2;378.586363636362
11504;1;10;CARNE DE CERDO;NA;NA;NA;2;7;4;3;378.586363636362
11504;1;13;LECHE LÍQUIDA;55;1;1;7;5;4;1;378.586363636362
11504;1;15;HUEVOS;NA;NA;NA;1;25;10;15;378.586363636362
11504;1;16;ACEITE;57;1;4;7;3;2;1;378.586363636362
11504;1;18;SALAMI;NA;NA;NA;2;3.5;2;1.5;378.586363636362
11504;1;0;NA;NA;NA;NA;2;19;9;10;378.586363636362
11504;1;25;GUINEITO VERDE;NA;NA;NA;1;30;10;20;378.586363636362
11504;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;8;6;2;378.586363636362
11504;1;28;HABICHUELAS ENLATADAS;NA;NA;NA;2;2;0.5;0.5;378.586363636362
11504;1;29;AZUCARES;NA;NA;NA;2;4;3;1;378.586363636362
11504;1;30;CHOCOLATE O COCOA;NA;NA;NA;2;6;5;1;378.586363636362
11480;1;7;ARROZ;NA;NA;NA;2;11;4;7;416.444999999999
11480;1;16;ACEITE;20;1;464;5;0.5;0.25;0.25;416.444999999999
11589;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;1;2;5;1;4;166.739701555276
11589;1;7;ARROZ;NA;NA;NA;2;45;24;21;166.739701555276
11589;1;14;LECHE EN POLVO;NA;NA;NA;2;2;1;1;166.739701555276
11589;1;15;HUEVOS;NA;NA;NA;1;12;2;10;166.739701555276
11589;1;16;ACEITE;57;1;4;7;0.75;0;0;166.739701555276
11589;1;17;MANTEQUILLA;105;1;1;2;0.75;0.25;0.5;166.739701555276
11589;1;18;SALAMI;NA;NA;NA;2;1.5;0;1.5;166.739701555276
11589;1;21;PICA PICA;63;1;425;3;2;2;0;166.739701555276
11589;1;24;PLÁTANO VERDE;NA;NA;NA;1;10;0;10;166.739701555276
11589;1;25;GUINEITO VERDE;NA;NA;NA;1;20;0;20;166.739701555276
11589;1;26;PAPAS;NA;NA;NA;2;3;0;3;166.739701555276
11589;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;6;4;2;166.739701555276
11589;1;29;AZUCARES;NA;NA;NA;2;8;4;4;166.739701555276
11589;1;30;CHOCOLATE O COCOA;25;1;26;3;8;0;8;166.739701555276
11568;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;2.5;2.5;0;272.107743683448
11568;1;7;ARROZ;NA;NA;NA;2;20;15;5;272.107743683448
11568;1;15;HUEVOS;31;30;1;1;1;0.5;0.5;272.107743683448
11568;1;16;ACEITE;57;1;2;7;1;0.75;0.25;272.107743683448
11568;1;18;SALAMI;81;1;3;2;1;1;0;272.107743683448
11568;1;21;PICA PICA;63;1;75;3;2;1;1;272.107743683448
11568;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;2;1;1;272.107743683448
11568;1;24;PLÁTANO VERDE;NA;NA;NA;1;5;0;5;272.107743683448
11568;1;25;GUINEITO VERDE;NA;NA;NA;1;15;0;15;272.107743683448
11568;1;28;HABICHUELAS ENLATADAS;63;1;8;4;2;2;0;272.107743683448
11568;1;29;AZUCARES;NA;NA;NA;2;5;5;0;272.107743683448
11568;1;30;CHOCOLATE O COCOA;23;1;1;4;1;1;0;272.107743683448
11580;1;3;GALLETAS SALADAS;56;1;22;3;1;0;1;250.109552332913
11580;1;4;HARÍNA DE MAÍZ;56;1;397;3;2;0;2;250.109552332913
11580;1;5;AVENA;56;1;650;3;1;0;1;250.109552332913
11580;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;2;1;1;250.109552332913
11580;1;7;ARROZ;NA;NA;NA;2;30;12;8;250.109552332913
11580;1;9;POLLO;NA;NA;NA;2;2;0;2;250.109552332913
11580;1;14;LECHE EN POLVO;NA;NA;NA;2;2;1;1;250.109552332913
11580;1;15;HUEVOS;31;30;1;1;1;0.5;0.5;250.109552332913
11580;1;16;ACEITE;57;1;64;4;1;0.75;0.25;250.109552332913
11580;1;21;PICA PICA;63;1;425;3;1;0;1;250.109552332913
11580;1;26;PAPAS;NA;NA;NA;2;2;0.5;1.5;250.109552332913
11580;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;2;1;1;250.109552332913
11580;1;29;AZUCARES;NA;NA;NA;2;4;2;2;250.109552332913
11580;1;30;CHOCOLATE O COCOA;23;1;32;3;1;0.5;0.5;250.109552332913
11721;1;14;LECHE EN POLVO;63;1;600;3;0.5;0.25;0.25;226.75645306954
11781;1;7;ARROZ;NA;NA;NA;2;15;9;6;187.230797035965
11781;1;15;HUEVOS;NA;NA;NA;1;3;0;3;187.230797035965
11781;1;16;ACEITE;57;1;2;7;0.25;0;0.25;187.230797035965
11781;1;24;PLÁTANO VERDE;NA;NA;NA;1;50;35;15;187.230797035965
11781;1;29;AZUCARES;NA;NA;NA;2;2;0;2;187.230797035965
11781;1;30;CHOCOLATE O COCOA;99;1;26;3;2;0;2;187.230797035965
11856;1;14;LECHE EN POLVO;63;1;360;3;1;0;1;294.21982391366
11878;1;4;HARÍNA DE MAÍZ;56;1;397;3;1;0;1;343.256461232603
11878;1;8;CARNE DE RES;NA;NA;NA;2;1.5;0;1.5;343.256461232603
11878;1;10;CARNE DE CERDO;NA;NA;NA;2;1.5;0;1.5;343.256461232603
11878;1;14;LECHE EN POLVO;NA;NA;NA;3;190;100;90;343.256461232603
11878;1;16;ACEITE;NA;NA;NA;2;1;1;0;343.256461232603
11878;1;20;SARDINAS EN ACEITE;63;1;215;3;2;0;2;343.256461232603
11878;1;21;PICA PICA;63;1;215;3;2;0;2;343.256461232603
11878;1;24;PLÁTANO VERDE;NA;NA;NA;1;25;15;10;343.256461232603
11878;1;25;GUINEITO VERDE;NA;NA;NA;1;12;7;5;343.256461232603
11878;1;29;AZUCARES;NA;NA;NA;2;0.5;0;0.5;343.256461232603
11877;1;1;PANES;56;1;300;3;0.6;0.15;0.35;343.256461232603
11877;1;2;GALLETAS DULCES;8;1;10;1;2;0;2;343.256461232603
11877;1;3;GALLETAS SALADAS;NA;NA;NA;1;3;0;3;343.256461232603
11877;1;5;AVENA;8;1;1;2;1;0.5;0.5;343.256461232603
11877;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;1;0.5;0.5;343.256461232603
11877;1;7;ARROZ;NA;NA;NA;2;10;3;7;343.256461232603
11877;1;9;POLLO;NA;NA;NA;2;1;0;1;343.256461232603
11877;1;14;LECHE EN POLVO;NA;NA;NA;3;280;200;80;343.256461232603
11877;1;15;HUEVOS;NA;NA;NA;1;30;16;14;343.256461232603
11877;1;16;ACEITE;NA;NA;NA;5;100;60;40;343.256461232603
11877;1;17;MANTEQUILLA;105;1;1;2;0.5;0.25;0.25;343.256461232603
11877;1;22;ATÚN EN AGUA;63;1;215;3;5;3;2;343.256461232603
11877;1;26;PAPAS;NA;NA;NA;2;3;1;2;343.256461232603
11877;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;0.5;0.25;0.25;343.256461232603
11877;1;29;AZUCARES;NA;NA;NA;2;3;1;2;343.256461232603
11877;1;30;CHOCOLATE O COCOA;87;1;1;3;100;70;30;343.256461232603
11113;1;3;GALLETAS SALADAS;NA;NA;NA;1;10;0;10;690.08260726615
11113;1;5;AVENA;NA;NA;NA;2;1;0.5;0.5;690.08260726615
11113;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;1;2;2;1;1;690.08260726615
11113;1;7;ARROZ;NA;NA;NA;2;8;0;8;690.08260726615
11113;1;13;LECHE LÍQUIDA;31;1;34;4;2;0;2;690.08260726615
11113;1;14;LECHE EN POLVO;98;1;1000;3;1;0;1;690.08260726615
11113;1;15;HUEVOS;NA;NA;NA;1;10;0;10;690.08260726615
11113;1;16;ACEITE;NA;NA;NA;2;2;0;2;690.08260726615
11113;1;29;AZUCARES;NA;NA;NA;2;3;0.5;2.5;690.08260726615
11113;1;30;CHOCOLATE O COCOA;98;1;26;3;10;2;8;690.08260726615
10322;1;16;ACEITE;57;1;62;4;0.75;0.25;0.5;520.556249999998
11042;1;5;AVENA;NA;NA;NA;2;1;0.25;0.75;368.044057208613
11042;1;69;NA;56;1;1;2;1;0;1;368.044057208613
11042;1;7;ARROZ;NA;NA;NA;2;6;0;6;368.044057208613
11042;1;15;HUEVOS;NA;NA;NA;1;6;0;6;368.044057208613
11042;1;16;ACEITE;57;1;64;4;0.5;0.25;0.25;368.044057208613
11042;1;24;PLÁTANO VERDE;NA;NA;NA;1;1;0;1;368.044057208613
11042;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;5;3;2;368.044057208613
11042;1;29;AZUCARES;NA;NA;NA;2;0.5;0;0.5;368.044057208613
11042;1;30;CHOCOLATE O COCOA;99;1;26;3;3;0;3;368.044057208613
11283;1;5;AVENA;56;1;650;3;1.5;1.5;0;369.342592592592
11283;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;1;2;1;0;1;369.342592592592
11283;1;7;ARROZ;NA;NA;NA;2;10;5;5;369.342592592592
11283;1;8;CARNE DE RES;NA;NA;NA;2;1;0;1;369.342592592592
10957;1;16;ACEITE;87;1;4;7;3;2.5;0.5;343.256461232603
10957;1;17;MANTEQUILLA;55;1;227;3;170;170;0;343.256461232603
10957;1;18;SALAMI;NA;NA;NA;2;5;3.5;1.5;343.256461232603
10957;1;21;PICA PICA;63;1;5;4;1;0;1;343.256461232603
10957;1;25;GUINEITO VERDE;NA;NA;NA;1;24;0;24;343.256461232603
10957;1;29;AZUCARES;NA;NA;NA;2;0.5;0;0.5;343.256461232603
10957;1;30;CHOCOLATE O COCOA;99;1;13;3;3;0;3;343.256461232603
10960;1;1;PANES;56;1;30;94;1;0.4;0.6;343.256461232603
10960;1;8;CARNE DE RES;NA;NA;NA;2;5;4;1;343.256461232603
10960;1;5;AVENA;56;1;650;3;1;0;1;343.256461232603
10960;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;2;0;2;343.256461232603
10960;1;7;ARROZ;NA;NA;NA;2;5;2;3;343.256461232603
10960;1;13;LECHE LÍQUIDA;31;1;1;7;2;0;2;343.256461232603
10960;1;15;HUEVOS;NA;NA;NA;1;5;1;4;343.256461232603
10960;1;16;ACEITE;87;1;2;7;0.9;0.7;0.2;343.256461232603
10960;1;18;SALAMI;NA;NA;NA;2;1.75;1;0.75;343.256461232603
10960;1;21;PICA PICA;63;1;15;4;2;2;0;343.256461232603
10960;1;29;AZUCARES;NA;NA;NA;2;1.5;0.5;1;343.256461232603
10960;1;30;CHOCOLATE O COCOA;NA;NA;NA;4;3;3;0;343.256461232603
10972;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;2;2;0;187.230797035965
10972;1;16;ACEITE;NA;NA;NA;7;1.2;0.8;0.4;187.230797035965
10972;1;18;SALAMI;NA;NA;NA;2;1;0;1;187.230797035965
10972;1;21;PICA PICA;63;1;215;3;1;0;1;187.230797035965
10264;1;30;CHOCOLATE O COCOA;87;1;16;4;1;0.75;0.25;416.444999999999
11795;1;1;PANES;NA;NA;NA;1;8;0;8;187.230797035965
11795;1;5;AVENA;NA;NA;NA;2;1;1;0;187.230797035965
11795;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;2;1.5;0.5;187.230797035965
11795;1;10;CARNE DE CERDO;NA;NA;NA;2;3;0;3;187.230797035965
11795;1;13;LECHE LÍQUIDA;57;1;2;7;0.5;0;0.5;187.230797035965
11795;1;24;PLÁTANO VERDE;NA;NA;NA;1;10;0;10;187.230797035965
11795;1;25;GUINEITO VERDE;NA;NA;NA;1;8;0;8;187.230797035965
11795;1;26;PAPAS;NA;NA;NA;2;2;0;2;187.230797035965
11795;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;3;2;1;187.230797035965
11795;1;29;AZUCARES;NA;NA;NA;2;2;0;2;187.230797035965
11914;1;7;ARROZ;NA;NA;NA;2;8;0;8;205.953876739562
11914;1;16;ACEITE;57;1;4;7;0.5;0;0.5;205.953876739562
11711;1;7;ARROZ;NA;NA;NA;2;30;16;14;226.75645306954
11711;1;16;ACEITE;57;1;2;7;0.5;0;0.5;226.75645306954
11711;1;29;AZUCARES;NA;NA;NA;2;2;0;2;226.75645306954
11134;1;7;ARROZ;NA;NA;NA;2;25;21;4;690.08260726615
11134;1;16;ACEITE;87;1;16;4;1;0.5;0.5;690.08260726615
11134;1;25;GUINEITO VERDE;NA;NA;NA;1;20;0;20;690.08260726615
11134;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;2;0;2;690.08260726615
11134;1;30;CHOCOLATE O COCOA;105;1;33;4;0.5;0.5;0;690.08260726615
11039;1;1;PANES;NA;NA;NA;1;4;0;4;368.044057208613
11039;1;3;GALLETAS SALADAS;8;1;30;3;8;2;6;368.044057208613
11039;1;5;AVENA;NA;NA;NA;2;1;0.5;0.5;368.044057208613
11039;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;6;5;1;368.044057208613
11039;1;7;ARROZ;NA;NA;NA;2;15;10;5;368.044057208613
11039;1;8;CARNE DE RES;NA;NA;NA;8;6;2;4;368.044057208613
11039;1;9;POLLO;NA;NA;NA;2;6;4;2;368.044057208613
11039;1;10;CARNE DE CERDO;NA;NA;NA;2;3;0.5;0.5;368.044057208613
11039;1;13;LECHE LÍQUIDA;31;1;1;7;3;1;2;368.044057208613
11039;1;15;HUEVOS;NA;NA;NA;1;30;20;10;368.044057208613
11039;1;16;ACEITE;57;1;4;7;1;0.5;0.5;368.044057208613
11039;1;17;MANTEQUILLA;105;1;425;3;1;0.75;0.25;368.044057208613
11039;1;18;SALAMI;NA;NA;NA;2;4;3;1;368.044057208613
11039;1;22;ATÚN EN AGUA;63;1;140;3;5;3;2;368.044057208613
11039;1;26;PAPAS;NA;NA;NA;2;5;2;3;368.044057208613
11039;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;4;3;1;368.044057208613
11039;1;28;HABICHUELAS ENLATADAS;63;1;15;4;4;3;1;368.044057208613
11039;1;29;AZUCARES;NA;NA;NA;2;10;5;5;368.044057208613
11039;1;30;CHOCOLATE O COCOA;99;1;26;3;10;4;6;368.044057208613
11040;1;2;GALLETAS DULCES;8;1;26;3;8;4;4;368.044057208613
11040;1;3;GALLETAS SALADAS;8;1;30;3;16;6;10;368.044057208613
11040;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;3;2;1;368.044057208613
11040;1;7;ARROZ;NA;NA;NA;2;10;5;5;368.044057208613
11040;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;368.044057208613
11040;1;15;HUEVOS;NA;NA;NA;1;30;20;10;368.044057208613
11040;1;16;ACEITE;57;1;64;4;1;0.5;0.5;368.044057208613
11040;1;18;SALAMI;NA;NA;NA;2;2;1;1;368.044057208613
11040;1;25;GUINEITO VERDE;NA;NA;NA;1;8;0;8;368.044057208613
11040;1;26;PAPAS;NA;NA;NA;2;4;1;3;368.044057208613
11040;1;28;HABICHUELAS ENLATADAS;63;1;15;4;3;2;1;368.044057208613
11040;1;29;AZUCARES;NA;NA;NA;2;1;0;1;368.044057208613
11193;1;3;GALLETAS SALADAS;8;1;1;4;3;0;3;613.406762014355
11193;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;0.5;0;0.5;613.406762014355
11193;1;16;ACEITE;57;1;128;4;0.5;0.5;0;613.406762014355
11193;1;17;MANTEQUILLA;105;1;425;3;0.5;0.5;0;613.406762014355
11193;1;29;AZUCARES;NA;NA;NA;2;1;0;1;613.406762014355
11253;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;400;3;2;1;1;594.921428571427
11253;1;7;ARROZ;NA;NA;NA;2;13;0;13;594.921428571427
11253;1;15;HUEVOS;NA;NA;NA;1;15;0;15;594.921428571427
11253;1;16;ACEITE;57;1;65;4;1;0.75;0.25;594.921428571427
11253;1;22;ATÚN EN AGUA;63;1;350;3;7;3;4;594.921428571427
11184;1;1;PANES;NA;NA;NA;1;4;0;4;613.406762014355
11184;1;5;AVENA;8;1;1;2;1;0.5;0.5;613.406762014355
11184;1;7;ARROZ;NA;NA;NA;2;5;0;5;613.406762014355
11184;1;10;CARNE DE CERDO;NA;NA;NA;2;0.5;0;0.5;613.406762014355
11184;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;613.406762014355
11184;1;15;HUEVOS;NA;NA;NA;1;30;20;10;613.406762014355
11184;1;16;ACEITE;57;1;2;7;1;0.75;0.25;613.406762014355
11184;1;18;SALAMI;NA;NA;NA;2;1;1;0;613.406762014355
11184;1;25;GUINEITO VERDE;NA;NA;NA;1;20;0;20;613.406762014355
11184;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;2;2;0;613.406762014355
11184;1;29;AZUCARES;NA;NA;NA;2;1;0;1;613.406762014355
11184;1;30;CHOCOLATE O COCOA;99;1;1;4;10;4;6;613.406762014355
11041;1;1;PANES;NA;NA;NA;1;4;0;4;368.044057208613
11041;1;7;ARROZ;NA;NA;NA;2;3;0;3;368.044057208613
11327;1;7;ARROZ;NA;NA;NA;2;25;6;14;302.189393939394
11041;1;16;ACEITE;57;1;64;4;0.25;0;0.25;368.044057208613
11327;1;5;AVENA;NA;NA;NA;2;0.5;0;0.5;302.189393939394
11327;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;5;2;3;302.189393939394
11327;1;14;LECHE EN POLVO;56;1;1000;3;1;0;1;302.189393939394
11327;1;15;HUEVOS;NA;NA;NA;1;6;0;6;302.189393939394
11327;1;16;ACEITE;57;1;64;4;3;2.5;0.5;302.189393939394
11327;1;17;MANTEQUILLA;105;1;425;3;1.5;1;0.5;302.189393939394
11327;1;18;SALAMI;NA;NA;NA;2;2;0;2;302.189393939394
11327;1;20;SARDINAS EN ACEITE;63;1;124;3;2;0;2;302.189393939394
9198;1;5;AVENA;NA;NA;NA;2;0.5;0;0.5;920.110143021533
9198;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;0.75;0;0.75;920.110143021533
9198;1;7;ARROZ;NA;NA;NA;2;50;20;30;920.110143021533
9198;1;15;HUEVOS;NA;NA;NA;1;2;0;2;920.110143021533
9198;1;24;PLÁTANO VERDE;NA;NA;NA;1;3;0;3;920.110143021533
9198;1;29;AZUCARES;NA;NA;NA;2;3;0;3;920.110143021533
9831;1;4;HARÍNA DE MAÍZ;56;1;14;4;1;1;0;257.442345924452
9831;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;14;4;1;0;1;257.442345924452
9831;1;7;ARROZ;NA;NA;NA;2;5;0;5;257.442345924452
9831;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;257.442345924452
